9,136,17,1,4,4,5,71,2,5,10,8,9,3,1,3,1,2,4,3
,,,SR_G1,SR_G2,SR_G3,SR_G5,SR_G6,C_PB,C_GC,C_MO,C_TR,SCr,SCl_E1,SCl_E2,SCl_E3,SCl_LTG,SCl_B,SCl_SSG4,SCl_HC
Ind,Pop,QS03797, ,QS00314, ,QpZAG9, ,QS1904, ,MSQ4, ,QpZAG110, ,QrZAG87, ,QpZAG1/5, ,QM69-2M1, 
QTo-W-0007,SR_G1,149,149,179,179,220,222,137,137,187,187,0,0,108,108,160,162,229,229
QTo-W-0009,SR_G2,149,149,176,176,218,226,137,137,243,243,214,222,108,116,160,162,226,229
QTo-W-0010,SR_G2,149,149,173,164,220,218,137,137,203,203,206,214,108,108,160,162,226,229
QTo-W-0011,SR_G2,149,149,176,176,220,218,137,137,243,243,214,222,108,108,160,162,226,229
QTo-W-0012,SR_G2,149,149,173,173,218,218,0,0,203,203,206,218,0,0,160,162,226,229
QTo-W-0020,SR_G3,149,149,0,0,226,226,0,0,203,203,216,208,110,110,162,162,229,229
QTo-W-0021,SR_G3,149,149,179,179,222,226,137,137,0,0,0,0,108,110,162,162,229,229
QTo-W-0023,SR_G3,149,149,179,179,218,226,137,137,0,0,216,238,0,0,162,162,229,229
QTo-W-0024,SR_G3,149,149,179,179,258,218,137,137,201,201,0,0,108,110,162,162,226,229
QTo-W-0033,SR_G5,149,149,173,173,220,224,137,137,197,197,222,208,108,114,162,164,229,223
QTo-W-0035,SR_G5,149,149,173,173,220,224,137,137,197,197,0,0,108,114,162,164,229,223
QTo-W-0036,SR_G5,149,149,173,173,220,224,137,137,197,197,204,204,108,114,162,164,229,223
QTo-W-0039,SR_G5,149,149,179,179,228,222,137,137,187,201,0,0,108,108,162,162,229,229
QTo-W-0041,SR_G5,149,149,179,179,228,222,137,137,187,201,234,242,108,108,162,162,229,229
QTo-W-0044,SR_G6,149,149,176,176,220,226,137,137,195,195,210,222,108,116,162,162,226,226
QTo-W-0047,SR_G6,149,149,176,176,220,218,137,137,247,247,214,222,108,108,160,162,226,229
QTo-W-0048,SR_G6,149,149,176,176,220,218,137,137,243,243,0,0,108,108,160,162,226,229
QTo-W-0049,SR_G6,149,149,173,173,220,218,137,137,203,203,206,214,108,108,160,162,226,229
QTo-W-0050,SR_G6,149,149,182,173,224,226,137,137,0,0,0,0,108,108,162,162,226,229
QTo-W-0052,SR_G6,147,147,176,176,220,220,137,137,195,195,210,218,108,108,162,162,229,223
QTo-W-0054,SR_G6,149,149,173,173,218,218,137,137,203,203,206,218,108,108,160,162,226,229
QTo-W-0056,SR_G6,149,149,176,173,218,218,137,137,203,203,206,214,108,108,160,160,226,229
QTo-W-0057,SR_G6,149,149,176,173,220,218,137,137,203,203,206,222,108,108,160,162,226,226
QTo-W-0058,SR_G6,149,149,173,173,218,256,137,137,203,203,218,218,108,108,160,162,226,229
QTo-W-0059,SR_G6,149,149,176,173,218,226,137,137,195,203,206,210,108,108,160,162,226,229
QTo-W-0060,SR_G6,149,149,176,173,218,218,137,137,203,203,218,222,108,108,160,162,226,229
QTo-W-0061,SR_G6,149,149,179,179,228,256,137,137,203,203,218,246,108,108,162,162,226,229
QTo-W-0062,SR_G6,149,149,173,173,218,256,137,137,203,203,0,0,108,108,160,162,226,229
QTo-W-0065,SR_G6,149,149,179,179,218,256,137,137,203,203,0,0,108,108,160,162,226,229
QTo-W-0067,SR_G6,149,149,176,179,218,256,137,137,203,203,218,222,108,108,162,162,229,229
QTo-W-0071,SR_G6,149,149,179,179,258,222,137,137,187,187,222,258,108,108,162,162,226,229
QTo-W-0072,SR_G6,149,149,179,179,226,226,137,137,187,187,210,238,108,110,162,162,229,229
QTo-W-0075,SR_G6,149,149,179,179,226,226,137,137,201,201,210,216,108,108,162,162,229,229
QTo-W-0076,SR_G6,149,149,179,179,222,226,137,137,197,201,0,0,108,110,162,162,226,229
QTo-W-0077,SR_G6,149,149,173,179,218,226,137,137,201,243,0,0,108,108,162,162,229,229
QTo-W-0079,SR_G6,149,149,179,179,226,226,137,137,203,203,216,208,110,110,162,162,229,229
QTo-W-0080,SR_G6,149,149,0,0,218,222,137,137,203,235,234,218,108,110,162,162,229,229
QTo-W-0081,SR_G6,149,149,179,179,218,222,137,137,197,201,0,0,108,110,162,162,229,229
QTo-W-0082,SR_G6,149,149,179,179,222,226,137,137,203,203,208,258,108,110,162,162,226,229
QTo-W-0087,SR_G6,149,149,179,179,218,226,137,137,201,203,216,238,108,110,162,162,229,229
QTo-W-0088,SR_G6,149,149,179,179,218,226,137,137,201,203,0,0,108,110,162,162,229,229
QTo-W-0089,SR_G6,149,149,179,179,222,226,137,137,197,201,0,0,108,110,162,162,229,229
QTo-W-0090,SR_G6,149,149,179,179,222,226,137,137,197,201,240,222,108,110,162,162,229,229
QTo-W-0093,SR_G6,149,149,182,179,228,226,137,137,201,203,0,0,108,108,162,162,226,226
QTo-W-0098,SR_G6,149,149,182,179,226,226,137,137,187,187,238,238,108,108,160,162,226,229
QTo-W-0101,SR_G6,149,149,182,179,226,226,137,137,187,187,0,0,108,108,160,162,226,229
QTo-W-0114,SR_G6,149,149,182,179,226,226,137,137,187,187,210,238,108,108,162,162,229,229
QTo-W-0116,SR_G6,149,149,182,182,226,226,137,137,0,0,210,238,108,108,162,162,226,229
QTo-W-0117,SR_G6,149,149,182,182,226,226,137,137,0,0,0,0,108,108,162,162,226,229
QTo-W-0118,SR_G6,149,149,182,182,226,226,137,137,249,249,210,238,108,108,162,162,226,229
QTo-W-0121,SR_G6,149,149,182,182,226,226,137,137,201,249,0,0,108,108,162,162,226,229
QTo-W-0124,SR_G6,149,149,173,173,220,218,137,137,0,0,222,256,108,108,160,162,226,226
QTo-W-0128,SR_G6,149,149,173,173,220,218,137,137,201,201,222,256,108,108,160,162,226,226
QTo-W-0129,SR_G6,149,149,173,173,220,218,137,137,201,201,222,254,108,108,160,162,226,226
QTo-W-0131,SR_G6,149,149,173,179,258,218,137,137,0,0,214,246,108,110,162,164,229,229
QTo-W-0133,SR_G6,149,149,176,179,220,228,137,137,199,199,0,0,108,108,160,162,229,229
QTo-W-0137,SR_G6,149,149,179,179,228,222,137,137,187,235,222,238,108,108,162,162,226,226
QTo-W-0138,SR_G6,149,149,176,173,220,218,137,137,245,245,218,236,108,108,160,162,226,226
QTo-W-0139,SR_G6,149,149,176,179,222,264,137,137,195,195,210,236,108,108,164,164,229,223
QTo-W-0140,SR_G6,149,149,0,0,222,264,137,137,195,195,0,0,108,108,164,164,229,223
QTo-W-0142,SR_G6,149,149,179,179,222,264,137,137,195,195,210,236,108,108,164,164,229,223
QTo-W-0144,SR_G6,149,149,173,173,218,222,137,137,187,199,206,248,108,108,160,162,229,229
QTo-W-0149,SR_G6,149,149,179,179,230,230,137,137,219,217,0,0,108,108,0,0,229,229
QTo-W-0151,SR_G6,149,149,179,179,230,230,137,137,219,219,218,216,108,108,0,0,229,229
QTo-W-0153,SR_G6,149,149,179,179,230,230,137,137,219,219,0,0,108,108,0,0,229,229
QTo-W-0154,SR_G6,149,149,179,179,222,230,137,137,187,219,210,236,108,108,162,162,229,229
QTo-W-0159,SR_G6,149,149,0,0,228,222,137,137,187,187,206,210,108,108,162,162,226,229
QTo-W-0161,SR_G6,149,149,0,0,222,230,137,137,187,187,236,236,108,108,162,162,229,229
QTo-W-0162,SR_G6,149,149,182,182,222,260,137,137,187,187,210,216,108,108,166,162,229,229
QTo-W-0163,SR_G6,149,149,179,179,218,222,137,137,0,0,206,216,108,110,158,162,229,223
QTo-W-0167,SR_G6,149,149,176,176,224,226,137,137,187,187,0,0,108,108,162,162,226,229
QTo-W-0170,SR_G6,149,149,176,182,220,222,137,137,187,187,234,258,108,108,162,162,226,229
QTo-W-0171,SR_G6,149,149,173,173,258,222,137,137,0,0,0,0,108,108,162,162,226,229
QTo-W-0172,SR_G6,149,155,182,182,228,262,137,137,0,0,0,0,108,108,162,164,226,229
QTo-W-0173,SR_G6,149,149,176,179,228,222,137,137,187,187,0,0,108,108,162,162,226,229
QTo-W-0174,SR_G6,149,149,179,179,220,226,137,137,187,187,206,210,108,108,162,162,229,229
QTo-W-0175,SR_G6,149,149,173,179,258,218,137,137,245,245,218,252,108,108,162,162,229,229
QTo-W-0182,SR_G6,149,149,0,0,220,218,137,137,201,243,0,0,108,116,162,162,226,226
QTo-W-0184,SR_G6,149,149,170,170,220,218,137,137,187,187,210,208,108,108,162,162,229,229
QTo-W-0188,SR_G6,149,149,176,176,258,228,137,137,187,187,206,210,108,108,158,162,226,229
QTo-W-0192,SR_G6,149,149,179,179,218,234,137,137,187,243,0,0,108,108,160,162,229,229
QTo-W-0193,SR_G6,149,149,179,179,218,234,137,137,187,229,206,218,108,108,160,162,229,229
QTo-W-0194,SR_G6,149,149,179,179,218,234,137,137,187,243,206,218,108,108,160,162,229,229
QTo-W-0196,SR_G6,149,149,179,179,228,218,137,137,0,0,210,210,108,108,158,162,229,229
QTo-W-0197,SR_G6,149,149,179,179,228,218,137,137,201,201,210,210,108,108,158,162,229,229
QTo-W-0200,C_PB,149,149,0,0,224,232,137,137,187,187,242,248,114,112,162,162,226,226
QTo-W-0201,C_PB,0,0,0,0,224,232,137,137,187,187,242,248,114,112,162,162,226,226
QTo-W-0205,C_GC,155,147,176,176,220,228,137,137,187,187,210,210,108,108,162,162,223,223
QTo-W-0208,C_GC,149,149,176,176,220,222,137,137,187,203,210,224,108,110,160,162,226,229
QTo-W-0211,C_GC,149,155,176,182,258,258,137,137,187,187,234,206,108,108,158,162,229,232
QTo-W-0212,C_GC,155,155,176,176,220,228,137,137,187,187,0,0,108,108,160,162,223,223
QTo-W-0213,C_GC,155,155,176,176,220,228,137,137,187,187,234,210,108,108,160,162,223,223
QTo-W-0216,C_MO,149,149,179,179,220,218,137,139,215,215,0,0,108,112,158,162,226,229
QTo-W-0220,C_MO,149,149,179,179,220,218,137,139,215,215,224,214,108,112,158,162,226,229
QTo-W-0224,C_MO,149,149,182,182,220,222,137,137,0,0,218,214,108,110,162,164,226,226
QTo-W-0225,C_MO,161,161,0,0,218,250,137,137,187,203,234,216,108,104,162,162,226,223
QTo-W-0227,C_MO,149,149,179,179,220,232,137,137,197,197,0,0,108,108,158,158,226,226
QTo-W-0229,C_MO,161,161,179,179,222,250,137,137,203,203,216,242,110,104,162,162,226,223
QTo-W-0231,C_MO,155,147,173,173,220,260,137,137,205,201,214,230,110,118,162,164,229,223
QTo-W-0238,C_MO,149,149,0,0,222,222,137,137,187,187,0,0,108,108,162,162,226,223
QTo-W-0240,C_MO,149,149,173,173,222,260,137,137,187,187,210,222,108,114,162,162,229,223
QTo-W-0242,C_MO,149,149,182,179,222,226,137,137,187,187,210,238,108,108,158,164,229,223
QTo-W-0244,C_TR,149,149,182,182,220,222,137,137,187,187,204,204,110,114,162,164,229,223
QTo-W-0245,C_TR,149,161,0,0,220,224,137,137,187,187,236,208,108,110,162,164,226,226
QTo-W-0251,C_TR,149,149,179,179,228,226,137,137,199,217,238,230,108,110,162,162,229,229
QTo-W-0253,C_TR,149,161,170,170,222,226,137,137,187,187,224,216,108,110,158,162,226,223
QTo-W-0256,C_TR,149,161,173,173,220,222,137,137,201,203,0,0,108,110,162,162,226,229
QTo-W-0258,C_TR,149,149,173,173,222,222,137,137,195,203,216,228,110,110,162,162,226,229
QTo-W-0259,C_TR,147,161,173,179,226,250,137,137,187,187,216,236,108,108,158,164,229,229
QTo-W-0260,C_TR,147,161,0,0,216,216,137,137,187,187,0,0,108,108,158,164,229,229
QTo-W-0274,SCr,149,149,179,170,218,266,137,137,0,0,210,266,110,110,162,162,226,226
QTo-W-0275,SCr,149,149,173,173,220,218,137,137,219,199,206,210,108,114,160,162,226,229
QTo-W-0278,SCr,149,149,179,179,220,220,137,137,199,199,210,218,108,110,162,162,229,223
QTo-W-0283,SCr,149,155,176,173,218,224,137,137,187,197,0,0,108,110,160,164,229,229
QTo-W-0284,SCr,149,155,176,173,218,224,137,137,187,197,210,212,108,110,160,164,229,229
QTo-W-0287,SCr,149,149,0,0,218,266,137,137,197,195,0,0,110,110,162,162,226,226
QTo-W-0289,SCr,149,149,0,0,218,266,137,137,0,0,210,210,110,110,162,162,226,226
QTo-W-0293,SCr,149,149,173,173,258,222,137,137,227,227,210,236,108,116,160,162,226,226
QTo-W-0295,SCr,149,149,173,173,218,222,137,137,0,0,206,218,108,108,160,160,229,223
QTo-W-0296,SCl_E1,149,149,182,182,222,230,137,137,199,199,0,0,108,108,160,160,226,229
QTo-W-0298,SCl_E1,149,149,182,182,222,230,137,137,199,199,210,210,108,108,160,160,226,229
QTo-W-0300,SCl_E1,149,149,182,173,220,266,137,137,201,201,0,0,114,112,160,162,229,229
QTo-W-0302,SCl_E2,149,149,176,176,220,228,137,137,187,215,210,216,108,108,162,162,229,223
QTo-W-0305,SCl_E3,149,149,182,179,220,222,137,137,197,195,210,232,110,112,160,162,226,226
QTo-W-0308,SCl_E3,149,149,182,179,220,222,137,137,0,0,210,232,110,112,160,162,226,226
QTo-W-0309,SCl_E3,149,149,0,0,220,228,137,137,187,187,218,218,108,108,160,162,226,226
QTo-W-0311,SCl_LTG,149,149,173,173,228,222,137,137,187,187,222,242,108,108,162,162,226,223
QTo-W-0312,SCl_B,147,147,182,182,258,224,137,137,199,199,210,238,108,108,158,162,226,226
QTo-W-0315,SCl_B,147,147,182,182,258,224,137,137,199,199,0,0,108,108,158,162,226,226
QTo-W-0318,SCl_SSG4,149,149,182,182,218,218,137,137,187,187,210,218,108,112,162,162,226,223
QTo-W-0322,SCl_SSG4,149,149,182,182,218,218,137,137,187,187,0,0,108,112,162,162,226,223
QTo-W-0326,SCl_SSG4,149,149,0,0,220,218,137,137,187,187,0,0,108,108,162,162,226,226
QTo-W-0327,SCl_SSG4,149,149,0,0,220,218,137,137,187,187,218,216,108,108,162,162,226,226
QTo-W-0328,SCl_HC,149,149,179,179,218,222,137,137,219,219,212,230,114,112,162,162,226,229
QTo-W-0329,SCl_HC,149,149,179,179,218,222,137,137,217,217,212,230,114,112,162,162,226,229
QTo-W-0330,SCl_HC,149,149,179,179,218,222,137,137,217,217,0,0,114,112,162,162,226,229
